,text,label,entail_prob
394,"But Morrow also noticed Images)T1International, a U. S.  organization that advocates for affordable insulin for all's CEO was careful in the company's CEO's remarks not to promise any price reductions.",<triplet> Morrow <subj> a U. S.  organization <obj> Make Public Statement,0.96013343334198
395,"""But unless Mr Kumar, Poonawala's lawyer know the full charges against a young man - Aftab Poonawala -, Mr Kumar, Poonawala's lawyer'm unable to say how easy or difficult it would be to defend a young man - Aftab Poonawala -,"" Mr Kumar, Poonawala's lawyer added.",<triplet> Mr Kumar <subj> Poonawala's lawyer <obj> Engage In Material Cooperation,0.6469493508338928
396,"Restoring the power infrastructure, damaged during the ongoing conflict in Ukraine, will require several hundred million dollars, the Financial Times cited Infrastructure Minister Alexander Kubrakov as saying.",<triplet> the Financial Times <subj> Infrastructure Minister Alexander Kubrakov <obj> Make Public Statement,0.7262282371520996
397,"10:20pm: Zelensky criticises Kyiv mayor over emergency centres following Russian missile strikesIn a rare public spat involving Ukrainian leaders, Zelensky on Friday criticised the mayor of Kyiv for doing what Zelensky said was a poor job setting up emergency shelters to help those without power and heat after Russian attacks.",<triplet> Zelensky <subj> Kyiv mayor <obj> Disapprove,0.971407949924469
398,the European Commission head Ursula von der Leyen said in a statement after a phone call with Ukraine's President Volodymyr Zelensky the EU executive arm was preparing to deliver large donations to Ukraine from EU countries and from the European Commission's reserves.,<triplet> the European Commission head <subj> Ukraine <obj> Provide Aid,0.8867884278297424
399,The World Bank in August estimated it would take $105 billion to repair Ukraine's physical infrastructure but Ukraine finance minister said the figure was rising.,<triplet> The World Bank <subj> Ukraine's physical infrastructure <obj> Make Public Statement,0.7305417656898499
400,"Secondly, The United States offered to pull back the Kurdish forces under The United States's control to a distance of 30 kilometers, which would make a ground operation unnecessary,"" the Hurriyet daily notes.",<triplet> Hurriyet <subj> the Kurdish forces <obj> Make Public Statement,0.7892493009567261
401,Lionel Messi was also castigated for bitter rivals Brazil's inability to break down a stubborn defence that dropped deeper once bitter rivals Brazil took the lead.,<triplet> bitter rivals Brazil's inability <subj> Lionel Messi <obj> Disapprove,0.556024432182312
402,"“However, just one in four (26 per cent) say just one in four (26 per cent) like the governing Conservative Party, which is the governing Conservative Party's worst rating since June 2007 when the governing Conservative Party scored 29 per cent under [then Prime Minister] David Cameron.",<triplet> the governing Conservative Party <subj> [then Prime Minister] David Cameron <obj> Make Public Statement,0.5880209803581238
403,"For Rapper Kanye West's 2024 bid, Rapper Kanye West suggested Rapper Kanye West had enlisted alt-right commentator Milo Yiannopoulos as Rapper Kanye West's campaign manager.",<triplet> Rapper Kanye West <subj> alt-right commentator Milo Yiannopoulos <obj> Engage In Material Cooperation,0.8557100892066956
404,"Last month, Vladimir Putin's foreign policy advisor Yuri Ushakov criticised the EU and US attempts ""to wedge EU and US in EU and US's work"".",<triplet> Vladimir Putin's foreign policy advisor <subj> the EU and US attempts <obj> Disapprove,0.9728705883026123
405,"Under the Moscow deal, Armenia ceded swathes of territory Armenia had controlled for decades, and Russia deployed about 2,000 Russian peacekeepers to oversee the fragile truce.",<triplet> Armenia <subj> the Moscow deal <obj> Yield,0.9184681177139282
406,"RoundupUnderdog Iran's frustrates England en route to 2nd consecutive World Cup draw</Text></Article><Article url=""https://www.cbc.ca/news/entertainment/singer-kris-wu-sentenced-1.6663970?cmp=rss"" paper=""cbc""><Text>A Chinese court on Friday the sentencing Chinese Canadian pop star Kris Wu to 13 years in prison on charges including rape.",<triplet> A Chinese court <subj> Chinese Canadian pop star Kris Wu <obj> Coerce,0.9763571619987488
407,"BEIJING: A BEIJING court sentenced Canadian singer Kris Wu on Friday to 13 years in jail after finding Canadian singer Kris Wu guilty of crimes including rape, just over a year after Canadian singer Kris Wu's arrest in China, where Canadian singer Kris Wu was born and built a lucrative career.",<triplet> A BEIJING court <subj> Canadian singer Kris Wu <obj> Coerce,0.845220148563385
408,"then President Donald Trump added then President Donald Trump would stick with then President Donald Trump's own social media site Truth Social, the app developed by Trump Media &amp; Technology Group.",<triplet> President Donald Trump <subj> then President Donald Trump's own social media site <obj> Engage In Material Cooperation,0.7292443513870239
